9.517652913928031921e-03,-5.573973059654235840e-03,3.799999952316284180e-01,1.857871189713478088e-02,1.579712145030498505e-02,2.917000892921350896e-05
-8.952174335718154907e-03,-5.974341649562120438e-03,3.600000143051147461e-01,2.313200943171977997e-02,1.280014682561159134e-02,2.738745206443127245e-05
-1.858318783342838287e-02,-6.384251639246940613e-03,3.400000035762786865e-01,2.498436160385608673e-02,9.923221543431282043e-03,2.549736382206901908e-05
-2.296002954244613647e-02,-6.801005452871322632e-03,3.199999928474426270e-01,2.454937435686588287e-02,7.164473645389080048e-03,2.325164132344070822e-05
-2.487869933247566223e-02,-7.228344213217496872e-03,3.000000119209289551e-01,2.313919551670551300e-02,4.523171577602624893e-03,2.094349656545091420e-05
-2.564880251884460449e-02,-7.666476070880889893e-03,2.800000011920928955e-01,2.138245292007923126e-02,1.996150007471442223e-03,1.871773747552651912e-05
-2.588280662894248962e-02,-8.114097639918327332e-03,2.599999904632568359e-01,1.956307329237461090e-02,-4.207536985632032156e-04,1.663186230871360749e-05
-2.586730197072029114e-02,-8.569466881453990936e-03,2.399999946355819702e-01,1.780464500188827515e-02,-2.732039196416735649e-03,1.470332881581271067e-05
-2.573649212718009949e-02,-9.030863642692565918e-03,2.199999988079071045e-01,1.615671627223491669e-02,-4.942243918776512146e-03,1.293178320338483900e-05
-2.555331028997898102e-02,-9.496762417256832123e-03,2.000000029802322388e-01,1.463500317186117172e-02,-7.055810652673244476e-03,1.130935379478614777e-05
-2.534732967615127563e-02,-9.965883567929267883e-03,1.800000071525573730e-01,1.324009615927934647e-02,-9.077029302716255188e-03,9.825382221606560051e-06
-2.513250522315502167e-02,-1.043719053268432617e-02,1.599999964237213135e-01,1.196614094078540802e-02,-1.101002003997564316e-02,8.468568921671248972e-06
-2.491546235978603363e-02,-1.090986654162406921e-02,1.400000005960464478e-01,1.080483011901378632e-02,-1.285872329026460648e-02,7.227909463836112991e-06
-2.469939365983009338e-02,-1.138328388333320618e-02,1.199999973177909851e-01,9.747224859893321991e-03,-1.462690532207489014e-02,6.093078809499274939e-06
-2.448586001992225647e-02,-1.185697503387928009e-02,1.000000014901161194e-01,8.784547448158264160e-03,-1.631816290318965912e-02,5.054555003880523145e-06
-2.427565678954124451e-02,-1.233060285449028015e-02,7.999999821186065674e-02,7.908518426120281219e-03,-1.793592795729637146e-02,4.103635092178592458e-06
-2.406920306384563446e-02,-1.280393823981285095e-02,5.999999865889549255e-02,7.111468818038702011e-03,-1.948347873985767365e-02,3.232397375541040674e-06
-2.386673539876937866e-02,-1.327683962881565094e-02,3.999999910593032837e-02,6.386362481862306595e-03,-2.096394076943397522e-02,2.433646386634791270e-06
-2.366839163005352020e-02,-1.374923344701528549e-02,1.999999955296516418e-02,5.726768169552087784e-03,-2.238030359148979187e-02,1.700852635622140951e-06
-2.347426116466522217e-02,-1.422109920531511307e-02,-8.326672684688674053e-17,5.126823205500841141e-03,-2.373541519045829773e-02,1.028094743560359348e-06
-2.328439615666866302e-02,-1.469245925545692444e-02,-1.999999955296516418e-02,4.581187851727008820e-03,-2.503199502825737000e-02,4.100018031749641523e-07
-2.800162322819232941e-02,-1.514495350420475006e-02,-3.999999910593032837e-02,3.250823356211185455e-03,-2.627193182706832886e-02,-8.043370485211198684e-07
-2.866511978209018707e-02,-1.563637331128120422e-02,-5.999999865889549255e-02,3.835032461211085320e-03,-2.745817974209785461e-02,-7.790607128299598116e-07
-2.872716076672077179e-02,-1.610769517719745636e-02,-7.999999821186065674e-02,3.608654951676726341e-03,-2.859379351139068604e-02,-1.195739855575084221e-06
-2.854376472532749176e-02,-1.657788828015327454e-02,-1.000000014901161194e-01,3.287673695012927055e-03,-2.968097478151321411e-02,-1.613659264876332600e-06
-2.825333923101425171e-02,-1.704768836498260498e-02,-1.199999973177909851e-01,2.946323947980999947e-03,-3.072166070342063904e-02,-2.012448703681002371e-06
-2.791882678866386414e-02,-1.751740090548992157e-02,-1.400000005960464478e-01,2.613561460748314857e-03,-3.171780332922935486e-02,-2.386634378126473166e-06
